Gene,CNT38,CNT48,CNT56,IPD12,IPD13,IPD28
TP53TG3D,0,0,0,0,0,0
TP53TG5,0.546606,0.987936,0.904034,1.38866,0.980241,0.609923
TP63,0.011629238,0.0134935,0.009358313,0.019151875,0.00483365,0.013092875
TP73,0.115680041,0.02440127,0.084302527,0.143735077,0.029745666,0.060103386
TPBG,16.97325,18.78982,9.318125,21.32009,12.837,9.747565
TPBGL,0.121044,0.0413055,0.069324,0.232998,0.0365405,0.0569065
TPCN1,2.42487725,2.8293025,2.356053,3.8194225,1.3836865,1.166283
TPCN2,6.17713,5.38001,6.34031,6.06681,4.66184,5.316
TPD52,0.431084061,0.405541837,0.395602548,0.681141273,0.482403909,0.507421273
TPD52L1,0.05994225,0.15230975,0.05839575,0.116658875,0.049112248,0.004965463
TPD52L2,4.195707014,2.990024091,2.359749393,3.564428545,2.940398838,3.544047013
TPD52L3,0,0,0,0,0,0
TPGS1,11.4319,23.0407,8.9343,14.8231,11.162,18.055
TPGS2,5.324307556,5.923556333,4.038482,6.004839556,4.963707889,5.894182
TPH1,0.394205,0.773489,0.56442,1.01174,0.297504,0.555983
TPH2,0,0.0498953,0,0.062545,0,0.0687407
TPI1,133.3374167,124.392115,105.8537167,159.2187133,142.29384,115.8833967
TPK1,0.362067333,0.068808667,0,0.539084,0.338283333,0
TPM1,3.429421106,1.789305289,2.366524333,3.209946111,3.752051,3.175896022
TPM2,5.428031,11.50452,2.35898225,2.7930145,3.9726175,0.9624325
TPM3,7.861107927,7.563480636,5.545921768,10.58127482,8.722144751,8.031497818
TPM4,64.2809195,76.45496,53.3285,75.4465755,74.00369,84.515
TPMT,3.71644,5.49281,3.33207,4.73476,3.43875,4.12075
TPO,0,0.00382625,0.0171245,0,0.010154567,0.07528899
TPP1,78.7057,37.3981,56.4008,81.5023,60.1794,57.4759
TPP2,12.062215,9.95531,10.206695,14.4711,10.87259,11.12138
TPPP,1.65775,0.757304,1.43293,1.57835,1.15424,3.26351
TPPP2,0,0,0,0,0,0
TPPP3,2.5063805,1.543285,2.05052,2.61969,2.673615,9.38257
TPR,38.5991,27.5807,30.2931,51.9039,36.99,30.4565
TPRA1,2.489033667,3.302816667,2.233353333,3.937621,2.986474,2.320356667
TPRG1,0.0361432,0.015417,0.0172498,0.096628,0.0681925,0.08496
TPRG1L,8.00786,7.32164,5.6465,11.9597,9.76787,7.96961
TPRKB,5.624706,7.124424,4.0781726,7.18501,5.917354,6.5122222
TPRN,9.22619,10.3987,5.19494,10.5953,6.88471,10.0823
TPRX1,0,0.0331223,0,0,0,0.0912652
TPSAB1,0,0,0,0,0,0
TPSB2,0,0,0,0,0,0
TPSD1,0,0,0,0,0,0
TPSG1,0.29112,0.250223,0.345401,0.470739,0.327708,0.433191
TPST1,22.8626,16.6971,16.2937,29.3243,20.4878,19.0555
TPST2,3.852655,2.263725,2.989,3.14773,2.58506,2.500725
TPT1,65.42453,103.7180733,60.11558,92.08810333,82.196165,96.16948333
TPTE,0.01577035,0,0,0,0.01276135,0
TPTE2,0.028686667,0.018569967,0.029690917,0.00628935,0.04246905,0.024869
TPTEP2-CSNK1E,5.19286,2.20154,9.28262,5.73962,3.68606,7.87969
TPX2,100.295,69.669,70.752,131.955,84.6904,75.0431
TRA2A,4.2802475,4.3384465,2.0145775,5.95011175,4.230108,5.3582325
TRA2B,23.2057325,27.046515,18.992065,32.016765,27.01791,27.611155
TRABD,5.736956667,4.2950105,5.47225,3.948465,3.2125675,5.482105433
TRABD2A,21.74678333,8.27256,20.22942667,31.68556667,13.28956333,27.48513
TRABD2B,4.13371,7.09185,1.60785,6.64057,3.51823,1.43399
TRADD,0.05014813,0.256691425,0.047867964,0.026814055,0.075692888,0
TRAF1,0.147199667,0.151946333,0.168318333,0.126978667,0.0268835,0.126654667
TRAF2,13.3393,10.5225,8.11061,13.6462,11.2623,10.9174
TRAF3,1.964621335,1.578756425,1.1666342,1.881552558,1.503899368,1.744978315
TRAF3IP1,3.081685,3.43821,2.381427,4.09422,2.74704,3.6186
TRAF3IP2,0.42318775,0.598998254,0.33922005,0.80389825,0.3544804,0.25698875
TRAF3IP3,0,0.0063991,0,0.0274596,0,0.02852838
TRAF4,50.1446,42.6398,35.8483,39.4654,36.9306,36.1549
TRAF5,1.84823175,1.4610095,2.33732795,1.162995,1.263585,1.137444
TRAF6,3.20628,1.876805,2.955180066,3.079165,2.02905,2.752065003
TRAF7,25.1039,26.9833,20.131,28.4432,20.6858,16.9393
TRAFD1,11.10636,10.24382,9.552623,14.613327,12.72506,12.81785
TRAIP,15.1288,13.4703,19.2545,19.9722,13.7536,15.7783
TRAK1,0.477002884,0.335258007,0.38042281,0.637739669,0.349678939,0.899565134
TRAK2,3.34327,3.19611,4.04538,3.8697,2.95356,5.20072
TRAM1,34.84639033,26.562303,21.31257487,51.89366667,27.77454133,27.12502677
TRAM1L1,5.55836,7.1721,5.90249,11.3334,5.29601,7.06368
TRAM2,13.0226,9.72942,7.86542,15.7467,10.7589,9.56723
TRANK1,0.042224706,0.195549565,0.028789058,0.058056006,0.058422,0.014179354
TRAP1,84.1836735,43.789975,57.50233165,64.579609,65.078945,52.783585
TRAPPC1,11.52026895,16.7519405,10.015444,14.14373975,12.71078075,17.31884725
TRAPPC10,8.72657,6.4756,6.50656,10.5243,7.03998,11.1085
TRAPPC11,6.09871,5.7191,4.345835,8.85585,7.08845,7.2977
TRAPPC12,8.65682145,11.096195,6.4884811,10.20412,9.589875,10.086855
TRAPPC13,1.705145,1.624742,1.6317725,2.328071,1.59311925,1.96699475
TRAPPC2,3.278926667,5.31936,5.846605,4.222216667,5.168073345,4.000593333
TRAPPC2L,1.164279818,1.335382455,0.893901727,1.339358455,0.959946364,0.994324182
TRAPPC3,3.427646667,3.573235167,3.333590317,3.773858333,3.845448167,3.723445
TRAPPC3L,0.0720333,0,0,0,0,0
TRAPPC4,5.094033143,6.176109,3.877772143,5.781782143,4.977704143,6.046203143
TRAPPC5,12.92753333,18.23503667,8.058666667,15.26862,13.52549667,16.65115533
TRAPPC6A,1.9022425,2.1703675,2.66105,2.60083,2.3978375,5.42485
TRAPPC6B,3.38281,2.8628,2.771615,4.585885,3.49975,3.982645
TRAPPC8,8.36946,7.33304,7.55706,13.9641,8.64428,8.32628
TRAPPC9,1.553719333,1.892476333,1.414881,2.373755333,1.698366667,2.094983333
TRARG1,0.0553324,0.0629394,0.0704218,0.09862,0.194875,0.0433557
TRAT1,0,0,0,0,0,0
TRDMT1,0.870450333,0.814562667,1.074061816,1.203502333,0.662566667,1.107768
TRDN,0.0102455,0.017481025,0.04237825,0.0365215,0.026960325,0.031217
TREH,0.0204142,0,0.03671365,0,0,0
TREM1,0.10442325,0.08060875,0.07605825,0.0585855,0.05697375,0.02447255
TREM2,0.0383432,0,0.1446615,0.082008,0.02893735,0
TREML1,0,0,0.018959267,0.0291077,0.014990067,0
TREML2,0.0872922,0.0294792,0.0502779,0.0374565,0.0795979,0
TREML4,0,0,0,0,0,0
TRERF1,2.67661,2.4142946,2.291415,2.7183762,2.26457,2.720225
TREX1,3.574215,3.7710475,1.991005,2.9635285,2.130405,2.47867
TREX2,0.42955,0.261752,0,0.131245,0.0926225,0.144246
TRGC1,16.4646,0,0.0378698,4.24269,0.269474,0
TRH,0.150475,0.930696,0.251358,0.442522,0.681377,0.132643
TRHDE,1.20018,0.208107,0.31611,0.499493,0.406668,0.390609
TRHR,0.105888,0,0.0505364,0.0566177,0,0
TRIAP1,48.154,33.7347,47.1024,37.7539,47.289,56.3631
TRIB1,4.13721,3.05615,2.78624,5.727085,4.50598,3.572505
TRIB2,43.5324,30.89995,24.20315,89.803,29.2892,19.28845
TRIB3,1.618588899,0.441662567,0.829296085,1.508179185,2.308347501,1.83942397
TRIL,10.1839,48.0302,2.95424,11.2888,10.3801,6.88277
TRIM10,0,0,0,0,0,0
TRIM11,14.8006,12.238,9.17691,14.9078,11.2272,13.3217
TRIM13,5.1459825,4.470891,4.48082,6.88475525,4.3448995,4.47784825
TRIM14,1.20005,0.80888,0.910215,1.539985,1.389825,0.291918
TRIM15,0,0,0,0,0.0236133,0
TRIM16,0.611514,0,0.000131168,0.00134364,0.858627,2.25E-06
TRIM16L,2.76809,2.15815,0.678681,0.437681,0.446795,1.38393
TRIM17,0.196052,0.431595667,0.220905667,0.361403,0.213622333,0.166652333
TRIM2,2.196324571,2.627454227,1.753497844,3.111737,2.346073714,3.784318504
TRIM21,5.03414,2.97805,2.27985,6.20867,4.10428,3.45504
TRIM22,1.021271708,0.260614765,0.426983285,0.175012855,0.72975,0.612930001
TRIM23,1.108464134,1.39034,1.174201611,2.255420004,1.591701723,1.812473094
TRIM24,22.02985,21.3802,15.621095,32.9968,19.75065,32.58115
TRIM25,8.08362,9.47629,5.27594,9.02929,7.53735,3.16895
TRIM26,4.27994,6.482675,4.13763,7.395575,4.701085,7.109935
TRIM27,36.7672,35.8003,30.0476,43.7358,33.092,37.5583
TRIM28,381.079,347.858,261.751,411.956,328.617,385.162
TRIM29,0,0,0,0.0476824,0,0
TRIM3,2.382987,1.505578,2.6774025,1.83425475,1.53994925,2.71723325
TRIM31,0,0,0,0,0,0
TRIM32,4.83222,3.120285,4.027155,4.9952,4.6455085,5.533895
TRIM33,7.90512,7.460735,6.38716,11.455635,7.44528,8.887465
TRIM34,0.201528707,0.18867943,0.110658047,0.181706746,0.306219667,0
TRIM35,2.963505,3.096355,2.8165695,3.640845,2.664688,3.821435
TRIM36,1.4088668,1.748826,1.30651408,1.824333606,0.7512168,1.6350832
TRIM37,1.695525823,1.506085286,1.608657924,2.0467108,1.2369015,2.176915943
TRIM38,0.217256,0.144027,0.196246,0.23896,0.15869,0.21272
TRIM39,3.044275,2.82282,3.07359,3.529005,2.686415,2.686115
TRIM39-RPP21,1.05056,1.14131,1.28991,0.402539,0.389122,1.70605
TRIM4,2.646085,4.39701,2.5911545,3.622035,1.726894,1.9260495
TRIM40,0,0,0,0,0,0
TRIM41,5.128306667,5.26256,5.244193333,4.909163333,3.587780043,5.231526667
TRIM42,0,0,0,0,0,0
TRIM43,0.000246886,0,0,0,0.000244679,1.03094
TRIM43B,0.0432563,0,0,0,0.0325867,1.0611
TRIM44,32.73,26.8441,30.4207,38.5445,29.4367,35.5477
TRIM45,6.2114,3.4949715,7.953875,6.26717,4.1580715,5.69149
TRIM46,0.742063805,1.136673979,0.582396,1.376526787,0.527734034,0.453234078
TRIM47,0,0.0782534,0.0583709,0.065395,0.0461507,0.10781
TRIM48,44.8763,0.132212,30.9968,24.1845,12.9042,2.64383
TRIM49,0.133944,0,0.0924507,0.0344912,0.0122165,0.216516
TRIM49B,0,0,0,0,0.0422458,0.223405
TRIM49C,0.133944,0,0.0924507,0.0344912,0.0122165,0.324774
TRIM49D1,0.144299,0,0.25377,0.112246,0,1.01365
TRIM49D2,0,0,0,0,0,0
TRIM5,3.661999667,2.961013667,1.350586,3.774984,3.757275667,2.162859
TRIM50,0,0,0.012603325,0,0,0
TRIM51,0.134591,0,0,0,0,0
TRIM52,6.70254,3.51243,7.03495,9.16784,5.1993,5.06585
TRIM54,0,0.0469102,0.0509545,0.097957,0.01288975,0
TRIM55,0.009700275,0.016550775,0.006623825,0.014841775,0.005237075,0.011400975
TRIM56,5.48265,3.91609,2.36054,4.98307,3.82924,3.00339
TRIM58,0.773338,0.374469,0.484395,0.6614,0.199246,0.288844
TRIM59,17.0118,17.6121,24.4027,32.0087,20.7908,17.7647
TRIM6,0.613711751,1.046826861,0.4432725,1.476876,1.189685677,0.461465
TRIM6-TRIM34,0,0,0,0,0,0
TRIM60,0.0185553,0.03045205,0,0.0196712,0.02766665,0
TRIM61,0.464503,0.27739,0.620735,0.397389,0.350558,0.327566
TRIM62,3.82837,3.38266,1.50087,3.14363,2.73447,4.11649
TRIM63,0,0,0.0387158,0,0,0
TRIM64,0,0,0,0,0,0.363442
TRIM64B,0,0,0,0,0,0.483808
TRIM64C,0,0,0,0,0,0
TRIM65,7.28421,4.919195,7.245015,5.40441,4.27589,5.67767
TRIM66,2.42067,2.34023,3.80949,2.44135,2.28819,3.87859
TRIM67,0.145514666,0.2604895,0.2258795,0.077551,0.09010358,0.93308
TRIM68,1.9242835,1.686565,1.44921,2.36105,1.520279,1.864469
TRIM69,0.711345667,0.979615837,0.524058912,1.190785833,0.6088085,0.976995647
TRIM7,0.072460833,0.030553583,0.064538333,0.078131,0.0372115,0.047192333
TRIM71,26.369,16.071,17.9606,19.4957,19.7624,22.5108
TRIM72,0.261584,0.168919,0.159248,0.208662,0.172282,0.192852
TRIM73,1.31703,2.35586,1.55423,2.53097,1.75179,2.11101
TRIM74,1.16373,0.835095,1.62271,0.91387,0.1307459,0.155973
TRIM77,0,0,0,0,0,0.04155545
TRIM8,19.5753,31.3016,17.4524,20.5409,18.4727,58.5635
TRIM9,3.08082,4.017325,2.256015,3.040191,2.853875,2.018832
TRIML1,0,0,0,0,0,0
TRIML2,0,0,0,0,0,0
TRIO,9.02359,9.699095,6.468505,11.9269,8.393905,8.4789
TRIOBP,5.1947,4.614366667,4.433203333,5.461156667,4.78919,5.669553333
TRIP10,4.290825,2.981575,3.77001625,3.28141425,3.251325,3.2485175
TRIP11,3.325888,2.484486405,2.73291694,4.159141696,2.772411485,2.78213045
TRIP12,0.575331165,1.477452308,0.66155336,1.267880081,0.732015129,1.171980643
TRIP13,11.131955,9.60229,8.777965,12.27316,10.54811,7.944945
TRIP4,2.939563333,3.800374333,2.346033333,5.170053333,4.410420021,3.929400667
TRIP6,29.4277,24.2986,26.8735,26.2834,18.5798,21.3513
TRIQK,0.678421286,0.721734829,0.684930429,0.816486601,0.734796857,1.145507571
TRIR,78.23773,98.648075,51.04943,86.05798,80.266575,111.27155
TRIT1,1.695887533,1.419328467,1.999960751,2.653225933,1.924473731,1.327940642
TRMO,3.78351,4.37585,3.42372,6.84318,3.69795,4.41263
TRMT1,11.1927125,6.763913,6.29737175,9.18747025,7.788652,7.92518475
TRMT10A,0.824274333,0.662917678,1.123436667,1.010124767,0.852283533,0.875402667
TRMT10B,1.400743714,1.215033091,1.648055139,1.552766115,0.957104099,1.42366696
TRMT10C,27.6906,25.275,18.1138,50.0299,34.1089,22.3039
TRMT11,8.21274,13.9949,5.29684,17.2788,7.11776,10.1616
TRMT112,22.61075,24.65284167,17.53231133,25.077108,25.13232333,25.48225333
TRMT12,8.5635,7.81405,6.91655,9.89573,6.98363,8.81141
TRMT13,5.09846,4.679305,5.4242,7.293455,4.641245,4.965035
TRMT1L,3.78038,3.959635,3.311035,5.287965,5.043855,4.308559
TRMT2A,4.00646,4.98656,3.08172,3.84244,3.265491,3.66195
TRMT2B,1.32742,1.49292225,1.55147,1.846433,1.3328115,1.7822275
TRMT44,2.8975,2.54263,2.09254,3.09856,2.02879,2.68802
TRMT5,4.045365,3.66465,3.494703,5.762055,4.160066,3.557864
TRMT6,5.0319,7.20885,5.86735,10.60525,8.08225,7.2418
TRMT61A,5.96679,6.12952,3.86267,5.51975,4.40961,5.65402
TRMT61B,13.2607,12.9853,10.4074,20.2921,15.0971,12.4991
TRMT9B,0.5503995,0.9130575,0.644702,0.759731,0.3345305,1.7877
TRMU,3.104269143,2.518684714,3.246246571,3.617135714,2.255160143,2.697061
TRNAU1AP,4.353,5.292345,4.208425,5.56948,4.62963,5.34283
TRNP1,1.16202,6.75345,0.17331,4.5823,1.37027,0.256079
TRNT1,6.2983,6.518,5.15305,9.27945,6.48535,6.0941
TRO,6.34702875,5.702497978,7.2782748,8.745242724,5.730087188,6.699341875
TROAP,10.79944333,8.388463333,12.55229333,9.585123333,7.08008,8.924283333
TROVE2,1.184624024,1.080306002,1.394606,1.933812,1.284892006,1.687476
TRPA1,0.381494,0.0532934,0.0745124,0.24354,0.0209387,0.0320675
TRPC1,3.3365005,3.399258,2.48546,5.3110395,3.5421015,3.703245
TRPC2,0.128076,0,0.30563,0,0,0.0752654
TRPC3,1.057019,3.26113,1.0018975,0.9865035,0.4385215,1.248118
TRPC4,0.19917185,0.243838072,0.119493,0.0746446,0.223229714,0.125474783
TRPC4AP,23.4916,19.04451,18.6812,26.1012,20.45025,20.88733
TRPC5,0.0331242,0.018839,0,0,0,0
TRPC5OS,0,0,0,0,0,0.009658667
TRPC6,0.15564,0.543182,0.0675286,0.968379,0.128139,0.0332596
TRPC7,0,0,0,0,0,0
TRPM1,0.012539625,0.019685775,0.011459575,0.009375975,0.00438865,0.0101481
TRPM2,0.013072,0,0.0062388,0.03494772,0.00493268,0.00262646
TRPM3,0.066144536,0.160291826,0.063136644,0.112074889,0.127827222,0.046644471
TRPM4,0.871331888,0.396287461,0.879366044,0.632982028,0.447491086,0.916170667
TRPM5,0.0335777,0,0.0480762,0.0897692,0.0760225,0.0789294
TRPM6,0.065279737,0.024816143,0.056821297,0.05867726,0.016035337,0.036550383
TRPM7,7.59412,5.307945,5.694905,9.70763,6.11676,5.09943
TRPM8,0.239278,0.0723565,0.279412,0.249373,0.0622366,0.170411
TRPS1,1.001114573,0.97830625,0.6548735,1.135608403,0.759300125,0.83597425
TRPT1,3.70536,3.20881,3.679117,2.976312333,3.163315,3.365485
TRPV1,1.17679075,1.33451633,1.365382502,1.1140425,0.84284725,0.95086695
TRPV2,0.337996,0.473713,0.48394,0.103271,0.364405,0.340505
TRPV3,0.6530925,0.377459108,0.2312355,0.241364,0.551570007,0.253813
TRPV4,0.0536984,0.088152848,0.0946276,0.028391794,0.050806,0.08341198
TRPV5,0,0.0201163,0,0,0,0
TRPV6,0.069597,0.0593738,0.0442882,0.19847,0.0175081,0
TRRAP,13.63798,9.986755,9.410485,17.20393,11.13272,12.22129
TRUB1,14.9891,11.6718,11.9043,18.2625,15.5837,18.9017
TRUB2,10.6825,13.5221,9.75312,15.741,14.2494,12.6085
TSACC,0.427036455,0.21108,0.371336818,0.300810909,0.179793636,0.31618
TSC1,3.046761674,2.59576,3.46882911,3.657843333,2.566226667,3.15704944
TSC2,3.938432589,4.868106929,3.409165129,5.057006774,3.297498344,4.79683759
TSC22D1,9.458556,14.450346,8.7928966,12.464248,14.051458,15.4919768
TSC22D2,4.33797,4.41652,2.526045,5.01726,4.2191045,4.858575
TSC22D3,4.452622,3.2124702,4.0072274,8.368771,8.0634916,6.2197876
TSC22D4,2.41563,2.376497284,2.363108862,2.45492,2.149539204,2.7543595
TSEN15,4.879331167,4.174098333,4.4848075,5.586177,6.005638333,6.454035833
TSEN2,1.617544688,1.119860454,1.420925492,2.217298773,1.29407,1.423805588
TSEN34,5.14908075,6.2446725,3.41649075,4.9714625,5.8596205,5.68348475
TSEN54,23.8611,24.8382,29.7065,25.0877,22.2207,24.4426
TSFM,4.04663375,5.0743305,3.22694675,5.7560155,4.4836875,4.04238275
TSG101,28.9386,27.4895,22.5343,33.8989,31.3588,30.5999
TSGA10,0.0567105,0.05933065,0,0.15597145,0.0878755,0.1175155
TSGA10IP,0.334367,0.356564,0.51864,0.491658,0.662405,1.17897
TSGA13,0.085455,0.143897,0.1352455,0.13905,0.069299,0.112695
TSHB,0,0,0,0,0,0
TSHR,0.065281667,0.004229067,0.047318333,0.046969933,0.0112236,0.0258114
TSHZ1,1.709245,2.79655,1.585313,1.727765,2.996,2.32986
TSHZ2,1.2208915,0.4739735,0.9179135,0.789908,1.415543,0.5661275
TSHZ3,3.19428,2.84555,1.83879,3.36314,5.4136,5.83839
TSIX,1.15649,0.529842,0.924101,1.05082,0.499548,0.814618
TSKS,0,0,0.0377002,0,0,0
TSKU,4.174802,3.3841198,2.5173984,3.75111,3.278272,3.5575786
TSLP,0.047589,0.048718333,0.027255067,0.040713,0.007183033,0.011186533
TSN,10.0261815,12.26606575,7.56433175,16.35145775,11.5555385,10.921435
TSNARE1,2.656955,2.98661,3.14017,3.5922,2.487575,4.103025
TSNAX,15.5044,14.1387,11.2982,24.873,19.4655,19.0488
TSNAXIP1,0.349933,0.4639565,0.414408167,0.586761633,0.282634333,0.425630167
TSPAN1,0.0447661,0.0763808,0,0.0478725,0.0337847,0
TSPAN10,0.317358333,0.5516316,0.448333333,0.461556667,0.344893333,0.328239333
TSPAN11,31.8713,20.7268,25.3092,30.6287,25.5526,44.0142
TSPAN12,33.4418,29.0304,23.9982,42.6694,29.307,29.7375
TSPAN13,106.49,88.8694,85.2295,130.779,90.3804,147.177
TSPAN14,27.4280675,18.0375965,14.7075,24.1897,14.4719,20.089437
TSPAN15,7.6744,7.26087,10.4649,9.31551,4.75267,12.0926
TSPAN16,0,0,0,0,0,0
TSPAN17,6.61673,5.842283333,6.609016667,8.528973333,5.486806667,9.66767
TSPAN18,65.1637,31.1358,48.1762,59.0681,32.0581,102.903
TSPAN19,0.40086,0.889141,0.382633,0.943089,0.121011,0.376913
TSPAN2,2.182504333,0.705513333,1.333333333,3.573007667,1.281500667,0.416566672
TSPAN3,63.57572333,51.57869233,51.542,91.12691833,55.082023,53.321599
TSPAN31,18.13132,12.7329,15.29356,23.683755,13.48335,13.20171
TSPAN32,0,0,0.156856,0,0.0826781,0.0643796
TSPAN33,7.50987,5.85815,6.70803,10.7571,6.74225,9.04249
TSPAN4,4.843947143,3.055998571,3.832619571,4.563881429,2.807068571,4.521767143
TSPAN5,42.9205,26.1733,26.5698,29.5783,29.6826,34.03
TSPAN6,20.6615806,16.7048544,14.63499488,31.2291034,17.3421114,15.3326622
TSPAN7,17.7342,14.8246,17.155,29.317,16.917,24.2475
TSPAN8,0,0,0,0.149867,0,0.0823562
TSPAN9,13.85039,11.832865,9.400485,17.984385,12.164035,4.82752
TSPEAR,0.058113,0.0637415,0.03962175,0.0088779,0.119041501,0.0683015
TSPO,0.95387,0.532915,1.7888075,0.23577225,0.2584175,1.1786025
TSPO2,0.4773135,0.0682185,0.4569625,0.1710265,0.120697,0
TSPOAP1,1.661616779,1.616413,2.880883333,2.284218667,1.704768333,2.090849333
TSPY1,0,0,0,0,0,0
TSPY10,0,0,0,0,0,0
TSPY2,0,0,0,0,0,0
TSPY3,0,0,0,0,0,0
TSPY4,0,0,0,0,0,0
TSPY8,0,0,0,0,0,0
TSPYL1,20.6877,18.455,13.5188,27.7196,21.2275,17.8342
TSPYL2,12.3274,8.70269,11.8353,10.7813,10.4753,10.6419
TSPYL4,25.5363,29.7799,25.7419,43.8634,29.8747,35.2681
TSPYL5,0.0586115,0.150006,0,0.0940179,0,0
TSPYL6,0,0,0,0,0,0
TSR1,29.0394,26.0735,23.601,33.8493,25.9335,23.0203
TSR2,10.348,10.3989,9.16609,11.79,10.8174,10.5062
TSR3,29.674,44.3586,19.898,30.9121,27.3149,39.8921
TSSC4,2.636222,3.3148526,1.7527,2.896635376,2.3321416,3.2129356
TSSK1B,0.0553903,0.047254,0.0793075,0,0.0209014,0.0325508
TSSK2,0,0,0,0,0,0
TSSK3,7.48449,6.88005,7.3103,8.25203,3.89702,6.4782
TSSK4,1.577606667,0.799517957,1.258579767,1.26941,0.707909333,0.895179667
TSSK6,2.17514,1.10454,1.58189,1.82763,0.977121,1.82607
TST,6.847885,9.78974,5.75218,9.320805,10.91011,10.73111
TSTA3,13.483725,16.22081,12.1502,16.12344,13.279505,13.7100711
TSTD1,0.146633,0.41403,0.268547,0.156808333,0.073253333,0.171529
TSTD2,13.5138,12.1097,14.147,18.4223,12.4692,15.6464
TSTD3,2.36719,1.87498,2.1923,1.97273,1.11419,2.27638
TTBK1,1.61652,2.05678,0.705377,3.29933,0.815641,2.35592
TTBK2,3.99905,2.31363,3.69655,4.4486,2.81859,3.93033
TTC1,14.948645,14.20954,10.8962,21.80031,17.269855,17.245285
TTC12,0.84793259,1.173403333,0.697196333,1.308313366,1.261163334,0.462841
TTC13,16.0553,12.74363,12.00321,21.10805,11.96328,14.61695
TTC14,8.77404,8.11436,10.07738,13.8032,7.31209,7.255293333
TTC16,0.0118455,0,0.01128405,0.01270015,0.017843401,0
TTC17,34.00095,25.5309,32.88915,47.5934,28.25815,25.9081
TTC19,12.809145,12.8929085,10.274335,20.551155,14.117955,12.19891
TTC21A,0.7958945,0.455465,1.1809,0.7962685,0.6404905,0.761841
TTC21B,5.79936,3.3758485,5.896655,5.615695,4.22107,5.12832
TTC22,0.0783805,0.0268937,0.0650405,0.0670555,0.03549195,0.03716475
TTC23,1.728092333,2.095546667,2.250316667,2.495986667,1.652303333,0.946063336
TTC23L,0.484265,0.452757,0.6117555,0.537055,0.451243,0.5682195
TTC24,0.188003,0.198292,0.269452,0.124736,0.0532805,0.109522
TTC25,0.2938575,1.1706435,0.1308507,1.5183745,0.265263,0.68558
TTC26,0.681448274,0.631799556,0.599113644,1.07465415,0.689168873,0.693205458
TTC27,5.153332,4.8641815,4.22461,7.41642625,5.746635,4.45229
TTC28,11.0403,11.1126,8.59617,13.8924,10.1286,12.7629
TTC29,0.024021825,0.2660525,0,0,0.006042933,0
TTC3,4.1667225,3.456123653,4.56648975,7.444295,3.67754619,5.005225
TTC30A,2.12795,1.68467,1.6839,3.90142,2.45106,1.86465
TTC30B,3.21625,3.35931,2.28312,5.73391,3.31976,3.16643
TTC31,5.9007,5.118325,5.616155,6.990185,5.19372,5.16688
TTC32,6.44703,4.52056,5.98527,7.36662,7.39827,6.64317
TTC33,4.9574,4.41961,4.05918,7.51241,4.752,5.27428
TTC34,0.0404538,0.069023,0.115843,0.0865219,0.0610605,0.0950929
TTC36,0.163746667,0.198734,0.253621,0.083039333,0.114528667,0.349733333
TTC37,23.6971,20.9113,27.5994,33.0263,24.4945,26.8809
TTC38,13.9009,11.6365,9.80846,20.2483,10.0973,15.2039
TTC39A,0.03084565,0.020946513,0.038789379,0.040996625,0.027158844,0.027582395
TTC39B,0.455171026,0.22263034,0.364004,0.532133004,0.3417442,0.419286938
TTC39C,2.391217441,1.925643096,2.6766445,2.40516,1.8245853,2.45129825
TTC4,8.2991,7.38815,6.25465,11.63565,9.24835,7.3284
TTC5,6.92292,7.24382,6.31605,9.89835,10.6514,8.72109
TTC6,0,0.0316589,0.0265669,0.0992129,0.140033,0
TTC7A,1.14530825,0.91518575,0.92294675,1.18086475,1.00112125,1.20125525
TTC7B,4.19758,3.5231,3.30345,4.0819925,3.97266,6.446536
TTC8,1.827862833,1.99152,1.653288,2.666772,2.0717535,1.830893333
TTC9,2.54734,2.8304,2.05195,3.24234,2.12877,3.06697
TTC9B,0.625667,0.889604,0.895826,0.446056,0.236094,1.96097
TTC9C,3.076088333,3.422602167,2.642623,3.274853667,3.197236667,3.9695875
TTF1,6.334302667,5.86443,4.765703333,7.679383333,7.579733333,7.248823333
TTF2,20.2991,12.352,18.9265,24.1977,17.1532,13.5537
