"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
623,186.09738432,208.20512358934,"[C5H6N5]+",136.06177,"C5H5N5_M+H",25274.576171875,22530.865234375,NA,20380.068359375,133553.9375,121354.140625,135303,132278.46875,124679.0078125,121025.9140625,111160.1796875,117398.4140625,119474.609375,110999.7578125,118706.2109375,103907.484375,119724.8203125,106312.2890625,185779.609375,192655.484375,158918.3125,168746.28125,167537.5625,163031.265625,193132.046875,120226.953125,141678.234375,112623.8203125,150545.84375,149858.453125,158629.28125,153737.375,148906.515625,115687.34375,108151.09375,107316.59375,113846.84375,170032.65625,160435.96875,179773.1875,159352.71875,128514.421875,133204.140625,111015.78125,129396.9609375,153501.515625,126155.4296875,140491.984375,155744.953125,143673.78125,155022.015625,144240.21875,153707.6875,113164.4765625,125442.8828125,118451.3984375,103351.4765625
624,153.125,177.5,"[C5H6N5]+",136.06177,"C5H5N5_M+H",27015.3984375,23596.560546875,NA,23203.51171875,125876.9921875,131752.546875,125721.8203125,133820.375,126453.453125,117569.7265625,117836.84375,115124.1015625,115221.359375,118363.0234375,119371.4765625,112815.7421875,114785.6484375,107136.78125,182573.34375,186883.8125,201012.359375,159772.15625,166422.4375,191716.078125,243415.1875,142369.953125,158471.109375,141928.875,144829.453125,127913.4765625,192689.0625,128248.953125,175278.171875,105721.6328125,97095.3671875,120310.5390625,92202.5390625,199051.75,160435.96875,222553.28125,159352.71875,138104.734375,165349.109375,90153.890625,129396.9609375,179327.53125,115216.84375,180503.4375,166846.1875,192943.859375,146950.75,144240.21875,149259,141946.0625,109064.3125,134813.8125,98979.9609375
625,128.75,153.125,"[C5H6N5]+",136.06177,"C5H5N5_M+H",27015.3984375,24603.91015625,NA,26552.517578125,114811.484375,121766.46875,116508.5546875,106075.6484375,99602.2109375,113196.734375,98647.2265625,104007.0078125,88451.0859375,96546.1015625,104350.859375,92231.3828125,85639.4609375,86331.40625,189403.953125,204680.296875,157484.03125,154844.40625,185188.21875,157825.609375,197075.96875,118231.7421875,121118.4375,113145.796875,137814.734375,156704.78125,192689.0625,164623.21875,139907.28125,132306.21875,109918.3984375,120310.5390625,99915.59375,144019.265625,130256.1640625,177424.171875,149626.59375,124905.1328125,149328.703125,100485.3828125,147363.46875,139963.15625,125423.65625,143082.09375,136632.71875,148668.453125,160974.8125,135467.890625,166703.21875,106097.4453125,130514.703125,107225.6171875,116982.6328125
626,345,355,"[C3H8N2O4]+",136.04786,"C3H4NO4_M+NH4",NA,NA,NA,NA,754703.9375,793519.875,857198,931495.625,788699.9375,893039.5,925291.25,908935,937716.1875,991504.8125,1029496.75,1034677.9375,994765.5625,996341.5,1283078.875,882348.0625,1175508.25,746679.8125,427769.5,1230307.875,858482.625,846392.5625,1080316,1044530.8125,1373768.75,883138.5625,1851340.875,1114214.125,1155474.875,1529976,1213514.375,1090079.5,902058.6875,770476.1875,421197.375,1497611.25,802478.75,616725.3125,985801,685148.5625,873687.125,1174602.875,1583712.375,1193132.875,1019288.375,1250293.75,1406624,1034596.4375,1070053.25,919458.25,1013556.625,1042816.0625,1343630.125
627,345,355,"[C4H7N3NaO]+",136.04813,"C4H7N3O_M+Na",NA,NA,NA,NA,754703.9375,793519.875,857198,931495.625,788699.9375,893039.5,925291.25,908935,937716.1875,991504.8125,1029496.75,1034677.9375,994765.5625,996341.5,1283078.875,882348.0625,1175508.25,746679.8125,427769.5,1230307.875,858482.625,846392.5625,1080316,1044530.8125,1373768.75,883138.5625,1851340.875,1114214.125,1155474.875,1529976,1213514.375,1090079.5,902058.6875,770476.1875,421197.375,1497611.25,802478.75,616725.3125,985801,685148.5625,873687.125,1174602.875,1583712.375,1193132.875,1019288.375,1250293.75,1406624,1034596.4375,1070053.25,919458.25,1013556.625,1042816.0625,1343630.125
628,275,282.5,"[C3H8N2O4]+",136.04786,"C3H4NO4_M+NH4",NA,NA,NA,NA,72723.8515625,107428.3984375,99937.1015625,99243.6875,122777.3984375,136151.84375,118238.953125,131865.03125,145483.546875,173712.484375,224129.46875,201037.46875,196441.109375,212620.75,239824.5625,162773.265625,183828.625,227682.671875,297280.125,163798.53125,169208.1875,74180.828125,146615.203125,89426.1484375,126151.546875,152523.703125,210777.671875,147505.28125,223453.078125,181503.015625,112437.2890625,123421.078125,120560.7265625,217918.234375,219429.78125,280547.125,223223.078125,260963.859375,221072.359375,342416.59375,188081.625,97522.109375,81688.4140625,130104.9453125,110369.15625,167079.5,185304.75,135573.53125,112111.09375,168805.765625,113567.546875,177851.234375,203332.140625
629,275,282.5,"[C4H7N3NaO]+",136.04813,"C4H7N3O_M+Na",NA,NA,NA,NA,72723.8515625,107428.3984375,99937.1015625,99243.6875,122777.3984375,136151.84375,118238.953125,131865.03125,145483.546875,173712.484375,224129.46875,201037.46875,196441.109375,212620.75,239824.5625,162773.265625,183828.625,227682.671875,297280.125,163798.53125,169208.1875,74180.828125,146615.203125,89426.1484375,126151.546875,152523.703125,210777.671875,147505.28125,223453.078125,181503.015625,112437.2890625,123421.078125,120560.7265625,217918.234375,219429.78125,280547.125,223223.078125,260963.859375,221072.359375,342416.59375,188081.625,97522.109375,81688.4140625,130104.9453125,110369.15625,167079.5,185304.75,155722.28125,112111.09375,168805.765625,113567.546875,177851.234375,203332.140625
630,252.42060212802,264.66801415998,"[C5H6N5]+",136.06177,"C5H5N5_M+H",27030.50390625,23508.53515625,NA,32070.41796875,220933.15625,238727.5625,234561.328125,238095.90625,204418.40625,202266.5625,218645.265625,208406.875,202094.359375,173532.0625,168481.5,135144.8125,128769.3984375,124474.6328125,126548.0078125,140863,135209.28125,183959.859375,123003.53125,107013.8828125,142462.828125,123931.015625,231699.203125,167738.921875,189235.1875,140744.15625,147188.5,161022.953125,130742.734375,148260,126471.1171875,124316.0625,151986.515625,114671.4296875,87141.7578125,189953.75,134085.03125,165546.984375,290539.65625,134041.125,226123.59375,253795.75,87616.6484375,242188.90625,133137.59375,91493.2890625,108066.546875,158173.96875,132433.015625,121472.015625,220778,193568.703125,136066.390625
631,230.31286285868,252.42060212802,"[C5H6N5]+",136.06177,"C5H5N5_M+H",27030.50390625,25387.66015625,NA,31587.3359375,220933.15625,238727.5625,234561.328125,238095.90625,204418.40625,202266.5625,218645.265625,208406.875,202094.359375,173532.0625,168481.5,135144.8125,128769.3984375,124474.6328125,126548.0078125,140863,135209.28125,183959.859375,123003.53125,107013.8828125,142462.828125,123931.015625,231699.203125,167738.921875,189235.1875,140744.15625,147188.5,161022.953125,130742.734375,148260,126471.1171875,124316.0625,151986.515625,114671.4296875,87141.7578125,189953.75,134085.03125,165546.984375,290539.65625,134041.125,226123.59375,253795.75,87344.2890625,242188.90625,133137.59375,91493.2890625,108066.546875,158173.96875,132433.015625,121472.015625,220778,193568.703125,136066.390625
632,237.19444787202,256.32145067202,"[C7H10N3]+",136.08692,"C7H6N2_M+NH4",5224.0927734375,7464.09619140625,NA,6064.61181640625,30205.646484375,25915.4921875,24797.671875,25535.251953125,26029.91015625,27086.65625,22545.33984375,20447.40625,22055.662109375,18817.13671875,17467.75390625,17300.328125,14091.4736328125,16699.572265625,12274.3232421875,16308.025390625,10121.6474609375,16475.689453125,15533.345703125,14760.4619140625,15296.294921875,13303.751953125,12156.13671875,10206.578125,17763.658203125,12676.3271484375,14287.9091796875,14716.310546875,10261.84765625,16044.1318359375,9063.11328125,16451.71875,14876.115234375,11966.7666015625,11260.3740234375,19763.279296875,13335.7294921875,14688.5126953125,16232.6396484375,14854.78515625,16516.86328125,11372.353515625,499054.34375,23064.130859375,14401.064453125,11570.857421875,12834.490234375,16445.26953125,24383.041015625,19189.470703125,15498.044921875,14503.9052734375,20454.755859375
633,314.475138672,330.30975625602,"[C5H6N5]+",136.06177,"C5H5N5_M+H",10444.4814453125,10006.1953125,NA,21999.28515625,235574.90625,252835.40625,252868.375,253621.03125,241012.953125,226835.3125,198749.21875,191978.796875,159292.375,114826.234375,118730.90625,82552.484375,81291.0078125,88867.46875,261199.21875,415215.03125,241628.453125,315556.15625,334308.90625,200619.359375,346686.4375,152354.953125,208985.609375,90497.7890625,220889.859375,166403.859375,228756.890625,284242.6875,155840.3125,147333.8125,134088.71875,104066.8203125,117212.9140625,160705.953125,123189.7109375,319946,160740.8125,134469.734375,217329.46875,83223.3828125,199746.921875,243198.09375,264901.9375,168340.359375,158756.328125,181681.09375,195582.015625,242898.65625,279050.78125,127534.625,141087.359375,123192.40625,95236.8125
634,312.94050035202,327.074864976,"[C8H10NO]+",136.07569,"C8H11NO2_M+H-H2O; C8H6O_M+NH4; C8H9NO_M+H",13151.146484375,10712.68359375,NA,12775.6279296875,455992.4375,402594.0625,420875.65625,436318.78125,414625.15625,399326.15625,378269.90625,402462.28125,295319.125,303290.6875,298154.875,256634.28125,273206.53125,243367.75,357692.78125,338662.3125,236685.4375,338550.875,281251.21875,270487.65625,276623.96875,394085.03125,325918.9375,163566.265625,278087.65625,284041.59375,453665.75,516711.125,283133.59375,412053.53125,481063,450424.53125,365304.28125,287516.46875,199312.734375,889679.6875,357848.09375,234123.9375,469965.1875,206074.765625,421176.40625,382304.4375,130138.3828125,165860.265625,376851.28125,275643.5,445650.75,337349.71875,464526.5625,327000.09375,423401.9375,318929.625,307852.71875
635,208.20512358934,230.31286285868,"[C5H6N5]+",136.06177,"C5H5N5_M+H",18602.88671875,25387.66015625,NA,23622.75,108865.34375,119337.734375,102388.3984375,107532.9921875,113572.0625,106562.1953125,100460.6875,102399.90625,107195.2890625,91581.0390625,93099.71875,79235.3203125,79136.484375,90246.9921875,136812.21875,146801.625,120767.265625,141923.234375,142310.984375,132472.90625,152095.84375,99949.0390625,114071.6953125,105039.1796875,114767.140625,124008.7265625,136436.734375,126209.28125,117453.171875,97594.078125,95030.40625,90786.875,91523.6875,121819.65625,119595.484375,149624.15625,112777.34375,111812.4609375,113822.0546875,82121.8515625,115349.609375,115164.1875,109923.3515625,127002.96875,114224.96875,109320.515625,129752.375,114360.125,121886.46875,95415.5703125,91062.3359375,91169.4140625,81045.625
636,177.5,187.5,"[C3H7NO3S]+",137.01411,"C3H3O3S_M+NH4",NA,NA,NA,NA,32583.416015625,33724.828125,31914.9453125,31303.869140625,27871.76953125,22861.720703125,27738.37890625,46279.9921875,38941.20703125,49204.4765625,51846.0625,41562.37109375,18107.0078125,19930.59375,41095.68359375,22872.310546875,34102.09765625,20024.712890625,31520.80859375,37971.35546875,35642.6171875,41631.3125,45473.8359375,49209.83984375,27973.908203125,39040.00390625,34364.62109375,25128.20703125,48424.56640625,32631.474609375,30898.607421875,39276.85546875,39569.1875,52274.234375,23274.1640625,45547.26953125,28391.263671875,20465.271484375,27087.640625,31734.162109375,25659.203125,37406.953125,28273.208984375,50261.5703125,22039.041015625,20656.841796875,28589.552734375,15245.5849609375,23162.734375,30963.7265625,32175.64453125,54499.7109375,29929.310546875
637,175,185,"[C5H6NaO3]+",137.02091,"C5H6O3_M+Na",NA,NA,NA,NA,36176.76953125,19546.3203125,20415.564453125,26769.591796875,16196.630859375,27034.66015625,40731.46875,25442.74609375,34127.49609375,27180.927734375,38908.65234375,58187.08203125,38093.4609375,36368.22265625,31482.578125,24595.70703125,35228.80078125,20953.46875,19853.328125,25700.470703125,30425.63671875,38121.86328125,25796.044921875,38880.8984375,23083.412109375,14487.3037109375,45555.76171875,37754.890625,33402.69921875,32935.2734375,37936.98828125,27563.51953125,22021.73046875,37395.87890625,19365.755859375,43049.85546875,15183.74609375,20448.9453125,28737.919921875,15463.8544921875,29101.568359375,40331.1640625,49894.3046875,37444.51953125,26431.5078125,24324.15234375,58446.81640625,39611.44921875,16873.62109375,23259.556640625,32249.912109375,33132.29296875,35008.6015625
639,175,190,"[CH5N4O4]+",137.03053,"CH4N4O4_M+H",NA,NA,NA,NA,55668.375,45055.01171875,42250.60546875,34235.875,51796.0859375,46628.51171875,46566.40625,35476.52734375,62866.9453125,56952.5859375,40519.7265625,61506.43359375,33970.9296875,35655.41015625,41657.3359375,58501.07421875,53299.91015625,15318.5986328125,62378.125,28319.322265625,42004.90234375,58741.234375,38789.2734375,61080.203125,56264.97265625,27492.99609375,61547,37740.12890625,62012.828125,56341.7421875,73060.859375,38915.76953125,22941.068359375,12347.30078125,36304.6328125,79774.7421875,32603.205078125,23614.251953125,22221.82421875,38784.4140625,53810.7578125,88135.1875,34201.10546875,77745.0390625,59348.765625,45861.29296875,61616.53515625,43963.8828125,43826.1484375,25409.3359375,37067.6484375,52231.4296875,48695.34375
640,177.5,187.5,"[C3H7NO5]+",137.03187,"C3H3O5_M+NH4",NA,NA,NA,NA,16318.0830078125,54870.25,44087.3359375,39424.23046875,64927.3828125,48523.875,57512.640625,41358.33984375,45555.609375,41345.89453125,31953.419921875,64067.06640625,26777.29296875,58432.44140625,54279.8515625,59865.46484375,80288.6875,25345.41796875,53380.19140625,55068.984375,167553.0625,80946.015625,54237.1015625,48615.35546875,55368.51953125,53256.75,58487.453125,53712.359375,49997.23046875,59012.93359375,102047.453125,49101.9140625,33475.015625,66245.046875,44783.421875,45293.08203125,27304.89453125,30677.416015625,52305.15234375,54046.28125,23392.513671875,69705.2578125,74862.46875,67920.90625,55414.38671875,43136.39453125,73664.8828125,79485.3984375,37712.7421875,42291.17578125,33040.20703125,67867.015625,44952.18359375
641,172.5,187.5,"[C4H6N2NaO2]+",137.03215,"C4H6N2O2_M+Na",NA,NA,NA,NA,32349.060546875,54870.25,52049.625,42682.84375,64927.3828125,50278.05859375,57512.640625,70145.59375,45555.609375,41345.89453125,62093.73828125,64067.06640625,74654.984375,58432.44140625,54279.8515625,59865.46484375,64213.71484375,41523.87890625,53380.19140625,55068.984375,167553.0625,80946.015625,54237.1015625,61656.12109375,60534.7578125,33081.47265625,55587.171875,80413.4375,49997.23046875,53875.9921875,102047.453125,64886.6484375,33475.015625,66245.046875,44783.421875,70431.921875,45039.09765625,30677.416015625,52305.15234375,52408.2265625,60699.6875,65985.1015625,81977.890625,67920.90625,55414.38671875,38546.69140625,49371.56640625,79485.3984375,37712.7421875,42291.17578125,50463.375,67867.015625,44952.18359375
642,175,190,"[C6H5N2O2]+",137.03455,"C6H4N2O2_M+H; C6H6N2O3_M+H-H2O",NA,NA,NA,NA,76130.9765625,75946.5,76436.03125,89940.3203125,82084.15625,76156.59375,89670.453125,34767.46484375,86335.71875,114797.8828125,87491.4453125,91261.1015625,90209.921875,132640.546875,91465.1640625,87715.9609375,121951.203125,67673.703125,83752.3203125,90025.0234375,182347.125,136520.3125,64283.625,107018.8828125,64803.80078125,102161.265625,68199.3984375,54132.140625,89671.890625,115216.875,124726.453125,86176.2421875,58519.2421875,94833.3984375,128750.59375,142739.5,98837.2265625,57346,78251.09375,85185.8203125,66529.2421875,130744.8515625,183806.703125,160547.171875,113780.53125,64878.92578125,119734.8046875,51703.67578125,60714.59375,83195.984375,51190.859375,121966.203125,29742.04296875
644,172.5,197.5,"[C8H9S]+",137.04195,"C8H8S_M+H",NA,NA,NA,NA,412732.25,395798.90625,417804.28125,420775.625,373197.625,380590.125,304160.84375,317331.625,374478.03125,635896.1875,403704.875,429168,596120.8125,334484.375,363375.3125,358669,374831.6875,254441.0625,306059.03125,549978.1875,647776.1875,546106.9375,471131.46875,412810.96875,301220.4375,332170.4375,481059.21875,347174.28125,509084.15625,376397.0625,462250.53125,407939.25,246625.1875,453216.21875,278613.71875,537652.625,425169.53125,231672.75,365246.34375,310246.4375,390946.4375,446536.90625,683111.375,476252.5625,511702.15625,350491.09375,407055.25,550383.125,243123.8125,327794.09375,352920.90625,461799.1875,410480.6875
645,195.75084164802,214.86012140001,"[C5H5N4O]+",137.04579,"C5H4N4O_M+H",173987.03125,191055.671875,NA,64582.359375,23423078,23051886,25981618,32634506,31868892,30552790,28418932,24666510,29330536,34918304,33458528,37882800,41905616,54910040,37142932,24988408,30409386,17850154,28904310,31874140,56106748,53868668,37852964,45514840,27104368,25770310,51624448,31275468,42425044,41803364,49469920,33871308,28350312,39726440,24616864,75740136,27363280,27158988,34545404,30946252,28289148,45169864,38488840,47129704,37469508,31275798,43753804,38007472,28301908,18982736,25459940,60340152,29495142
646,172.5,192.5,"[C4H11NO2S]+",137.0505,"C4H7O2S_M+NH4",NA,NA,NA,NA,256581.859375,227976.03125,197868.515625,216432.53125,279740.3125,317872.125,206543.046875,303457.96875,293007.09375,279681,269706.96875,367801.6875,362438.96875,303702.875,378885.78125,247306.25,217303.84375,208681.421875,291071.9375,325563,599430.75,436563.40625,310549.46875,283773.71875,238406.125,270703.9375,316051.3125,312255.53125,346616.125,351963.09375,377821.46875,437897.25,227054.109375,392620.4375,252817.828125,444725.9375,248012.359375,200986.65625,282649.5625,310300.8125,209668.84375,309273.875,504998.40625,430057.25,370213.375,229841.140625,365097.59375,320153.1875,198208.65625,159175.578125,277686,391221.9375,299132.96875
648,175,185,"[C6H7N3O]+",137.05836,"C6H8N3O2_M+H-H2O",NA,NA,NA,NA,30195.751953125,63439.3203125,31734.564453125,46554.29296875,54845.80078125,54736.37109375,61875.1171875,53481.2890625,46465.5234375,48826.7109375,47348.6953125,58610.41015625,45967.93359375,33093.390625,82567.1640625,48067.40234375,81884.171875,49107.08984375,53128.0234375,35777.5,123727.25,75979.8984375,94280.5625,61449.78515625,42897.7578125,38158.21484375,64169.3828125,94290.21875,96102.296875,66826.1875,91626.578125,71175.796875,13468.359375,105209.5546875,23167.435546875,99384.28125,31821.998046875,29482.568359375,62389.0625,67630.453125,36077.2109375,77725.2734375,129951.359375,90820.4375,70783.578125,32041.455078125,64326.5625,87115.09375,81965.0859375,33133.78125,45821.27734375,95369.9296875,71843.6328125
649,172.5,185,"[C8H9O2]+",137.05971,"C8H8O2_M+H; C8H10O3_M+H-H2O",4874.45654296875,7073.0712890625,NA,3999.57177734375,52701.18359375,67674.3203125,56143.578125,44558.546875,27807.52734375,41868.60546875,60964.62890625,87117.1171875,38095.8125,69761.3671875,64842.484375,30485.3046875,75543.46875,43741.16796875,59621.91015625,41102.75,47230.58984375,25724.091796875,75290.6875,80415.6171875,53225.2421875,99738.578125,72859.671875,70166.0078125,40905.75,55416.96484375,63228.4609375,31959.716796875,66427.7734375,77417.671875,69238.234375,86811.671875,58782.921875,28095.78125,44050.86328125,97786.125,57038.27734375,9282.015625,52848.5859375,44032.1328125,62399.2890625,51769.6015625,93844.3828125,85798.3125,60337.9921875,60995.8359375,8409.109375,5097.1123046875,40328.55078125,40335.3515625,23791.556640625,25695.087890625,53936.31640625
