"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
2160,205.79063368002,220.34006239998,"[C15H32ClNO2]-",293.21271,"C15H32NO2_M+Cl",4277.14697265625,4594.708984375,NA,6007.74267578125,24068.3359375,20382.095703125,26608.81640625,24708.458984375,26900.87109375,34134.37109375,26065.126953125,27038.8984375,31644.107421875,26275.693359375,23734.78125,27731.91015625,30253.462890625,26035.064453125,30167.08984375,55619.625,16287.29296875,27034.892578125,25169.916015625,32233.39453125,21921.78515625,17686.66015625,15013.572265625,10029.1171875,31106.134765625,24314.080078125,20143.81640625,31213.9453125,23331.46484375,26356.490234375,14062.93359375,23221.671875,22276.123046875,41242.9921875,34898.421875,73830.953125,17576.126953125,28123.74609375,21084.74609375,23496.33984375,25463.330078125,14582.455078125,15708.5693359375,13387.1513671875,7246.8876953125,25538.701171875,24846.130859375,24814.048828125,36168.015625,31509.18359375,21277.5625,14166.8955078125,12904
2161,42.5,50,"[C12H21O8]-",293.12419,"C12H22O8_M-H",NA,NA,NA,NA,89402.515625,75941.46875,71599.6484375,60181.1875,77900.7109375,51940.14453125,59808.015625,51087.56640625,94584.0625,87724.4375,64012.8359375,82876.3515625,83468.421875,50158.76171875,17632.85546875,43420.00390625,NA,52818.14453125,NA,55669.140625,42367.453125,68115.5390625,95804.9765625,118023.8359375,156462.84375,NA,NA,NA,NA,195076.53125,182354.28125,207185.015625,292138.8125,25099.478515625,NA,15415.6357421875,39916.16015625,NA,NA,NA,NA,82522.65625,54977.50390625,98702.5859375,192647.625,NA,16144.54296875,NA,36724.82421875,NA,27507.77734375,32740.2890625,77299.3984375
2162,159.943562976,176.08537279998,"[C10H16NO9]-",294.08306,"C10H17NO9_M-H",NA,NA,NA,NA,70907.3203125,66564.4140625,69259.203125,69386.6875,65505.1640625,56963.25,69363.296875,63411.31640625,73008.734375,78117.984375,65424.72265625,60416.046875,63983.81640625,65466.21875,85907.1640625,92630.75,45233.69921875,87559.7578125,99375.234375,74449.96875,59784.57421875,72852.3671875,81971.5625,103343.25,71557.8515625,113426.265625,87757.4765625,143404.375,92292.7890625,120713.203125,127492.359375,200290.1875,92247.453125,61330.140625,71264.2421875,174738.25,68665.5625,86190.609375,68631.3515625,114113.5390625,108047.3515625,78036.828125,50856.95703125,68623.4140625,209510.671875,89592.6875,105850.515625,93575.03125,99904.2109375,90239.9140625,75096.3125,101767.1171875,171036.78125
2163,157.21025801598,159.943562976,"[C10H16NO9]-",294.08306,"C10H17NO9_M-H",NA,NA,NA,NA,58910.46875,66564.4140625,69259.203125,69386.6875,64053.6875,56963.25,69363.296875,62722.94140625,73008.734375,78117.984375,65424.72265625,59982.98046875,63983.81640625,51439.31640625,84835.375,92630.75,45233.69921875,79979.5546875,99375.234375,74449.96875,59242.96875,64780.69140625,74586.4140625,103343.25,64778.69140625,113426.265625,85431.09375,143404.375,80319.1171875,120713.203125,127492.359375,168696.234375,92247.453125,61330.140625,71264.2421875,174738.25,68665.5625,86190.609375,68103.453125,109110.3203125,108047.3515625,77472.8046875,50856.95703125,68623.4140625,209510.671875,75161.453125,105850.515625,93575.03125,91092.3125,87611.9453125,75096.3125,101767.1171875,170153.125
2164,176.08537279998,202.25202190398,"[C10H16NO9]-",294.08306,"C10H17NO9_M-H",NA,NA,NA,NA,70907.3203125,66564.4140625,64187.01171875,67206.9453125,65505.1640625,55218.46875,64841.9609375,63411.31640625,69229.5703125,62185.3125,59974.93359375,60416.046875,63983.81640625,65466.21875,85907.1640625,92630.75,45233.69921875,87559.7578125,99375.234375,63185.6875,59784.57421875,72852.3671875,81971.5625,103343.25,71557.8515625,102851.234375,87757.4765625,140160,92292.7890625,117374.3515625,127492.359375,200290.1875,92247.453125,61330.140625,71264.2421875,174738.25,68665.5625,82152.0703125,68631.3515625,114113.5390625,108047.3515625,78036.828125,47386.7265625,68623.4140625,178374.59375,89592.6875,101605.640625,93575.03125,99904.2109375,90239.9140625,75096.3125,101767.1171875,171036.78125
2165,315,345,"[C18H13FNO2]-",294.09358,"C18H14FNO2_M-H",NA,NA,NA,NA,40537.61328125,39596.88671875,50468.46484375,32218.1953125,35377.23046875,36267.18359375,41402.89453125,54674.5703125,47883.9453125,40486.76953125,41017.515625,32892.55078125,26276,47264.99609375,34539.94921875,45635.34375,44945.99609375,36936.09375,49614.22265625,60381.62890625,34069.9609375,35466.21484375,40961.77734375,17130.34375,40128.34375,39238.67578125,44068.265625,37353.55078125,30986.3046875,34853.06640625,40978.03515625,33971.078125,30611.611328125,31953.68359375,30430.193359375,60504.1015625,36359.41015625,23999.947265625,38163.91015625,29025.349609375,35549.63671875,41819.24609375,39909.05078125,32987.859375,37956.30078125,34314.78125,36401.4921875,42773.29296875,54278.0234375,42039.7890625,44713.70703125,33522.23046875,28738.296875
2166,245,255,"[C18H16NO3]-",294.11302,"C18H19NO4_M-H2O-H; C18H17NO3_M-H",NA,NA,NA,NA,13076.640625,16649.529296875,11058.4443359375,12027.2861328125,9806.2646484375,7095.15380859375,5729.5703125,19321.7421875,14259.2587890625,9793.7998046875,12938.88671875,10949.001953125,9420.3837890625,9829.0625,NA,21341.3671875,10624.1279296875,19811.70703125,26784.806640625,13356.52734375,NA,6866.30517578125,NA,NA,NA,10974.666015625,11924.9267578125,10660.93359375,14026.5302734375,25979.673828125,11343.8056640625,16281.65625,20158.51171875,11989.4501953125,10796.158203125,5993.43505859375,7971.453125,9676.7578125,14934.75,15793.970703125,26354.248046875,15180.6201171875,9002.33203125,15779.79296875,7857.263671875,13545.888671875,10331.6748046875,9683.9130859375,14723.9052734375,12487.9970703125,12717.89453125,11001.0185546875,10350.9814453125
2167,295,320,"[C2H2O11P3]-",294.88154,"C2H3O11P3_M-H",NA,NA,NA,NA,15241.244140625,13082.4541015625,12949.84375,10500.30078125,12271.123046875,9305.4052734375,9348.6015625,10570.0419921875,7779.99658203125,7297.09423828125,6685.96484375,7130.65625,7226.53271484375,6385.9951171875,4502.11474609375,9847.0146484375,6356.68017578125,6540.72802734375,10886.68359375,10464.755859375,6456.75,5864.16552734375,6896.609375,6176.58837890625,6370.5673828125,8198.3369140625,7614.93896484375,6540.5068359375,7100.470703125,8458.2607421875,6396.27197265625,6927.69970703125,4445.52490234375,10329.53515625,6354.65283203125,6617.482421875,5335.99560546875,4383.1083984375,7057.4462890625,6958.2587890625,6294.28125,8066.8662109375,6267.37841796875,4568.2470703125,7005.2099609375,6885.22705078125,7606.9814453125,6153.02392578125,8665.603515625,4441.453125,6263.23876953125,6362.384765625,7235.8974609375
2168,192.5,202.5,"[C14H16ClN2O3]-",295.08549,"C14H16N2O3_M+Cl",NA,NA,NA,NA,15918.263671875,12591.7890625,12565.0322265625,13739.4609375,11231.091796875,17753.119140625,15168.6650390625,12780.8525390625,15926.82421875,12341.73828125,12544.6630859375,10850.3974609375,16769.486328125,10324.8056640625,16435.89453125,16890.9609375,11975.8017578125,16141.263671875,NA,18633.44140625,15117.6005859375,16257.2470703125,13071.37109375,15308.08984375,8465.01171875,14974.421875,NA,11146.978515625,15271.27734375,17751.927734375,9934.5732421875,9409.0380859375,16726.267578125,12540.7802734375,9469.1591796875,12642.607421875,9419.5703125,15978.0390625,7074.6220703125,11061.46484375,16934.556640625,10533.537109375,14017.833984375,NA,15437.6865234375,17593.4296875,9096.3046875,14850.9091796875,NA,9868.0400390625,10621.0947265625,8669.669921875,7934.34716796875
2169,154.09544435202,191.291498928,"[C11H19O9]-",295.10346,"C11H20O9_M-H",4880.5791015625,NA,4465.46435546875,NA,102161.171875,90320.1015625,89916.3125,90778.96875,107934.328125,108384.1171875,85357.7265625,96066.765625,94078.1484375,93476.5390625,98615.5703125,87794.1953125,81119.734375,81339.0625,115767.5546875,125801.1953125,112277.2890625,91596.7734375,91457.28125,108172.40625,106018.4375,83559.453125,73866.265625,68139.46875,98035.0703125,85504.328125,86846.21875,82295.9765625,86850.15625,125573.625,112063.5234375,72183.171875,97208.5859375,100170.2109375,75886.9375,131498.0625,88312.9140625,112823.1171875,96871.8203125,88453.46875,117460.203125,103956.234375,86454.2890625,75057.875,99320.3828125,93630.921875,106021.4921875,96972.4921875,102528.0546875,85271.953125,86962.0234375,98936.859375,106271.2109375
2170,272.5,280,"[C13H15N2O6]-",295.09356,"C13H16N2O6_M-H",NA,NA,NA,NA,10468.54296875,8908.591796875,8191.0986328125,8956.0625,10491.28515625,11288.1025390625,8576.861328125,10355.845703125,8934.6796875,11872.88671875,9921.3427734375,14970.5908203125,7225.96630859375,7842.0625,5699.42919921875,16566.419921875,13487.681640625,17293.408203125,10829.0029296875,12115.16015625,11372.3544921875,NA,NA,NA,5831.32421875,15011.64453125,14018.30859375,14699.28125,14772.1630859375,NA,NA,NA,NA,3967.0703125,NA,8481.8876953125,7493.98583984375,NA,NA,NA,NA,11007.0693359375,10274.3076171875,7435.6494140625,14281.6328125,17370.5234375,12772.72265625,14462.34765625,11617.8212890625,NA,NA,NA,NA
2171,231.37935522668,251.42328337602,"[C11H19O9]-",295.10346,"C11H20O9_M-H",NA,NA,NA,NA,20158.02734375,21710.134765625,16248.05078125,19605.068359375,17552.4609375,20062.810546875,17749.69140625,18718.64453125,18852.53515625,16915.203125,17667.08984375,21281.076171875,15131.009765625,18441.08984375,17632.099609375,24225.408203125,16921.205078125,17415.650390625,17532.966796875,20523.6953125,17943.853515625,14870.88671875,13499.888671875,14958.6611328125,12452.146484375,18949.3515625,22290.501953125,16213.51171875,16394.583984375,25245.587890625,18682.04296875,17071,17258.478515625,18508.6640625,18066.181640625,21527.630859375,15815.8427734375,23235.955078125,19704.673828125,17264.197265625,16701.693359375,21354.34765625,19606.05859375,17288.552734375,17998.009765625,16306.4169921875,20845.533203125,15808.2119140625,19887.37890625,18285.62890625,14881.935546875,15855.271484375,19121.19921875
2173,100.918982304,116.49955561602,"[C18H31O3]-",295.22787,"C18H32O3_M-H; C18H34O4_M-H2O-H",211581.953125,227570.875,NA,242282.015625,1953541.125,2027525.625,2396912.75,2723844,2577055.75,3015969,2966112.25,2960785.75,3682402.5,3661749.75,3541121.5,3795157.75,3419002,3540560,88025.078125,240336.359375,87850.078125,151489.140625,224021.828125,214525.609375,173402.8125,148885.421875,111367.234375,133486.9375,145395.65625,153505.609375,91793.9375,129079.7421875,135629.734375,138146.453125,170203.1875,88345.140625,76683.3203125,65320.13671875,122180.328125,126999.1328125,83386.375,165458.9375,107195.234375,86191.421875,92120.8046875,213670.75,308814.375,85025.0625,52438.55859375,126230.9375,208916.046875,132824.375,447710.65625,52794.41796875,72549.125,67010.984375,55288.21484375
2174,85,105,"[C19H35O2]-",295.26425,"C19H36O2_M-H; C19H38O3_M-H2O-H",23751.03125,26840.2734375,7883.74365234375,22426.916015625,174037.953125,160348.703125,184303.578125,193802.015625,126739.28125,170933.109375,182272.4375,211458.578125,206358.078125,186155.359375,178222.75,177854.515625,108959.328125,125513.0390625,185937.28125,195697.953125,245868.84375,213115.265625,119570.3671875,271836.34375,206829.375,168717.3125,134262.15625,153119.703125,304186.8125,190588.65625,142239.3125,160549.546875,177393.78125,115235.3125,80423.234375,98664.84375,179539.109375,217481.671875,120457.625,83313,132961.140625,92750.375,95993.9609375,115187.6953125,97143.9375,186568.40625,130341.25,167707.890625,30082.447265625,132535.78125,156825.234375,227223.953125,344632.875,90215.828125,107384.3125,84764.2265625,99642.1015625
2175,157.5,165,"[C19H21NS]-",295.14002,"C19H22NS_M-H",NA,NA,NA,NA,44496.56640625,66164.2421875,46002.859375,72091.515625,55355.01171875,66323.9921875,63723.9609375,66593.578125,62477.48046875,68792.0546875,62602.30859375,50984.9140625,64615.28515625,67117.9921875,52598.41015625,53200.765625,NA,42890.234375,37596.79296875,42739.08203125,55486.00390625,33644.56640625,50073.13671875,41570.76171875,34386.5,39298.6640625,53223.8671875,32594.423828125,39899.30859375,44477.78125,28150.455078125,NA,43589.55859375,40248.15234375,49228.65234375,24064.544921875,39381.41796875,49612.078125,52711.55859375,47259.1796875,30964.580078125,38227.90234375,49291.1328125,46680.99609375,48662.21484375,37475.23828125,39566.0234375,37522.96484375,46118.78125,20962.796875,31016.265625,34332.3671875,NA
2176,133.732098912,150.11916877599,"[C18H31O3]-",295.22787,"C18H32O3_M-H; C18H34O4_M-H2O-H",168488.4375,183971.125,NA,192305.59375,1953541.125,2027525.625,2396912.75,2723844,2577055.75,3015969,2966112.25,2960785.75,3682402.5,3661749.75,3541121.5,3795157.75,3904767.75,3540560,88025.078125,240336.359375,86159.5625,133971.59375,224021.828125,214525.609375,173402.8125,149498.28125,121892.7421875,133486.9375,152464.578125,153505.609375,97183.25,129079.7421875,135629.734375,138146.453125,182360.03125,88345.140625,72068.703125,65320.13671875,109554.4765625,117494.1953125,70402.6015625,115572.0234375,107195.234375,86191.421875,92120.8046875,209456.796875,301040.125,85025.0625,52421.3125,126230.9375,208916.046875,132824.375,447710.65625,52794.41796875,72549.125,64223.35546875,55422.40625
2177,150.11916877599,166.50623863998,"[C18H31O3]-",295.22787,"C18H32O3_M-H; C18H34O4_M-H2O-H",86181.09375,83276.71875,NA,88491.0625,373433.40625,387684.375,442240.71875,400849.125,466413.25,490153.40625,514164.5,547614.375,597988.625,590534.5,571429.5625,608884.125,633461.625,650175.9375,49104.7890625,68794.234375,45557.09375,51622.265625,61219.8984375,69718.8125,53809.49609375,45911.6015625,38921.89453125,51405.8984375,50805.44140625,54336.98828125,35463.43359375,49490.84765625,57596.90625,34430.703125,45726.40625,30090.232421875,32735.255859375,42768.265625,50571.11328125,43539.0078125,28439.876953125,36403.203125,42834.0390625,44648.76953125,36125.2265625,57237.44140625,63875.80859375,40147.3671875,28957.5078125,42057.6796875,55970.1796875,41109.65234375,59423.5078125,33105.91796875,35188.08203125,32683.705078125,36346.36328125
2180,117.68298568002,133.732098912,"[C18H31O3]-",295.22787,"C18H32O3_M-H; C18H34O4_M-H2O-H",211581.953125,227570.875,NA,242282.015625,1953541.125,2027525.625,2396912.75,2723844,2577055.75,3015969,2966112.25,2960785.75,3682402.5,3661749.75,3541121.5,3795157.75,3904767.75,3540560,88025.078125,240336.359375,87850.078125,151489.140625,224021.828125,214525.609375,173402.8125,149498.28125,121892.7421875,133486.9375,152464.578125,153505.609375,97183.25,129079.7421875,135629.734375,138146.453125,182360.03125,88345.140625,76683.3203125,65320.13671875,122180.328125,126999.1328125,83386.375,165458.9375,107195.234375,86191.421875,92120.8046875,213670.75,308814.375,85025.0625,52438.55859375,126230.9375,208916.046875,132824.375,447710.65625,52794.41796875,72549.125,67010.984375,55422.40625
2181,282.5,295,"[C14H19ClN3S]-",296.09937,"C14H19N3S_M+Cl",NA,NA,NA,NA,18805.611328125,40630.265625,37765.43359375,43700.84375,48564.48828125,41036.54296875,46077.953125,60486.12890625,66002.1328125,44204.00390625,52427.1953125,43252.88671875,38749.34375,37454.91796875,54910.19921875,86126.265625,49973.61328125,58943.31640625,114301.1796875,41351.01953125,41811.2890625,46660.4609375,74367.21875,21018.14453125,66340.125,33750.36328125,42743.17578125,29604.595703125,29333.98046875,109450.0703125,63109.640625,41062.03125,52263.62890625,45398.453125,41467.796875,159646.875,51405.55078125,51710.61328125,82972.375,43719.99609375,68036.640625,50898.97265625,33517.05078125,36731.1171875,28553.35546875,44333.046875,64939.93359375,37962.96484375,54060.23828125,45337.8671875,46798.82421875,56302.28125,51448.6015625
2182,280,295,"[C11H14N5O5]-",296.10004,"C11H15N5O5_M-H",NA,NA,NA,NA,54360.296875,43696,42554.08984375,49362.14453125,48564.48828125,44512.68359375,46077.953125,60486.12890625,66002.1328125,44204.00390625,52427.1953125,43252.88671875,38749.34375,43912.578125,54910.19921875,86126.265625,49973.61328125,64125.43359375,114301.1796875,41351.01953125,41811.2890625,46660.4609375,74367.21875,23993.181640625,66340.125,33750.36328125,42743.17578125,31610.58984375,29333.98046875,109450.0703125,63109.640625,41062.03125,52263.62890625,45398.453125,41467.796875,159646.875,51405.55078125,51710.61328125,82972.375,43719.99609375,68036.640625,50898.97265625,33517.05078125,36731.1171875,28553.35546875,44333.046875,64939.93359375,37962.96484375,54060.23828125,45337.8671875,46798.82421875,56302.28125,51448.6015625
2184,162.5,180,"[C12H10ClN2OS2]-",296.99286,"C12H10N2OS2_M+Cl",NA,NA,NA,NA,22355.82421875,29766.876953125,30425.771484375,32238.9609375,39364.4375,35373.57421875,36157.21875,36019.3828125,44756.66015625,45583.0703125,40798.14453125,23060.201171875,42587.40625,25896.140625,22666.26953125,42836.19921875,24764.837890625,35055.71875,33803.234375,37696.46875,43654,30814.03125,26263.048828125,24231.51171875,50176.9609375,26903.044921875,31772.162109375,27677.875,37015.50390625,32846.30859375,27798.7578125,36487.078125,36941.47265625,46711.1171875,30638.265625,36655.69921875,33979.296875,35705.07421875,24759.787109375,34867.59765625,35855.4921875,34686.76171875,35381.140625,34952.59765625,35173.3828125,38824.53125,24483.501953125,32647.109375,41088.3125,25344.330078125,41656.69140625,22286.80859375,57783.2109375
2185,132.94555092798,156.819136224,"[C18H33O3]-",297.24352,"C18H34O3_M-H; C18H36O4_M-H2O-H",97881.046875,90837.3515625,NA,144213.109375,627864.0625,677156.25,692953.25,734772,779005.5,714405.625,720478.5625,740601.8125,765022.875,715871.125,693544.125,758927.8125,763864.6875,744830.875,246823.1875,505597.0625,339800.375,350352.84375,396157.53125,520713.03125,381255.34375,475376.625,413076.75,228358.9375,705572.5625,600708.625,283127.21875,507995.5,423163.40625,455720.3125,268758.75,230402.359375,370004.875,215765.5,305410.96875,402426.25,253426.65625,307511,262074.078125,323708.15625,314965.625,590638.3125,962697.0625,484159.15625,113388.4609375,536035.3125,691974.9375,530036.375,1180255.125,295384.5625,237813.9375,237008.859375,165005.84375
2186,192.5,200,"[C12H10ClN2OS2]-",296.99286,"C12H10N2OS2_M+Cl",NA,NA,NA,NA,22355.82421875,19735.521484375,26403.37109375,26669.150390625,31707.439453125,27699.03125,27387.826171875,30470.587890625,32866.8203125,22835.53125,40798.14453125,28183.703125,42587.40625,24945.87890625,27247.07421875,27576.876953125,31591.373046875,37571.54296875,26427.439453125,34360.55859375,31331.654296875,31103.412109375,30846.705078125,33488.61328125,25250.544921875,21644.068359375,26934.765625,32658.8125,28182.673828125,33388.63671875,27825.5859375,30852.921875,20642.884765625,31580.779296875,21538.220703125,22144.44921875,23061.4921875,24719.55078125,29836.564453125,30243.6953125,29291.978515625,28514.5859375,27005.23046875,26387.873046875,35173.3828125,NA,34394.9453125,34094.32421875,33392.95703125,24947.73828125,21506.318359375,28856.58984375,28076.27734375
2187,212.5,222.5,"[C12H10ClN2OS2]-",296.99286,"C12H10N2OS2_M+Cl",NA,NA,NA,NA,15332.2275390625,14880.1787109375,18077.099609375,16576.427734375,19285.42578125,22426.974609375,11831.5146484375,19714.859375,17664.521484375,14572.2373046875,24222.37109375,17886.048828125,15951.7333984375,24945.87890625,16948.298828125,21502.935546875,15185.1796875,21188.390625,15120.8388671875,14666.494140625,18898.861328125,14832.8232421875,10911.0205078125,14120.8837890625,16739.90234375,17360.681640625,11397.4755859375,10530.314453125,14730.33203125,16940.515625,16189.2578125,17941.666015625,19887.775390625,26201.787109375,11430.4873046875,14541.388671875,18892.935546875,13112.9404296875,15908.3984375,18179.78515625,17567.5234375,18262.537109375,15970.7548828125,12835.693359375,22922.2421875,14553.6826171875,14967.4892578125,16575.57421875,21665.669921875,17853.94140625,13964.7333984375,15127.537109375,21874.962890625
2188,227.5,250,"[C12H10ClN2OS2]-",296.99286,"C12H10N2OS2_M+Cl",NA,NA,NA,NA,11120.2705078125,10106.9140625,10343.234375,16576.427734375,18240.427734375,15290.3623046875,16516.845703125,15412.60546875,14069.1474609375,14572.2373046875,8932.96875,17296.830078125,17060.265625,17144.673828125,14784.7138671875,15476.427734375,9761.607421875,11064.45703125,15120.8388671875,14666.494140625,18898.861328125,12078.08203125,13942.9609375,14120.8837890625,9786.5224609375,12957.009765625,14006.697265625,10481.125,13610.4951171875,12967.65234375,10866.111328125,17941.666015625,16690.896484375,15795.2880859375,12462.8955078125,14299.931640625,18892.935546875,8760.548828125,15908.3984375,16212.140625,14975.6455078125,18262.537109375,20002.884765625,12835.693359375,15800.314453125,11997.5087890625,14967.4892578125,16128.9462890625,15503.3017578125,9648.7705078125,13964.7333984375,18422.66796875,9490.6796875
